ProjectName,Scenario,Watershed,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Width,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
portland_DeerCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_DeerCreek_SimFire,12,47,54,187.27922061357856,0.5618376618407357,138.61,2046.1105980809461,33.1,0.0,2,2,0.08639509339846348,106,Tahoe Low Severity Fire,61825-Volcanic-106,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",23.672318364036897,58.91381487591138,82.58613323994827
portland_DeerCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_DeerCreek_SimFire,13,48,44,169.7056274847714,0.5091168824543142,13.52,1770.23224852071,95.6,0.0606,1,1,0.13435,118,Tahoe Moderate Severity Fire,61824-Volcanic-118,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",1.7677669529663689,187.7761341150943,189.74031961839026
portland_DeerCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_DeerCreek_SimFire,14,49,34,282.42640687119285,0.8472792206135786,162.36,1996.503017984725,127.9,0.0,2,2,0.08963106816525984,118,Tahoe Moderate Severity Fire,61825-Volcanic-118,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",17.703726982868023,150.953778740588,168.65750572345604
portland_DeerCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_DeerCreek_SimFire,15,50,24,639.4112549695428,1.9182337649086287,360.09,2050.298841956178,128.8,0.0074,2,3,0.09815505380592277,106,Tahoe Low Severity Fire,61825-Volcanic-106,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",17.776769768008066,67.14510105922108,84.92187082722914
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,1,70,304,1031.543289325507,3.0946298679765207,31.51,1747.2323072040622,11.4,0.0,1,1,0.13312326696471702,118,Tahoe Moderate Severity Fire,61824-Volcanic-118,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",0.8078510538110556,3.6838008053784135,4.491651859189469
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,2,71,294,234.8528137423857,0.7045584412271572,12.17,1774.3303204601477,362.8,0.1626,1,1,0.14814385069687475,106,Tahoe Low Severity Fire,61863-Volcanic-106,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",1.1354629413091817,514.9324438837139,516.2098396926866
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,3,72,284,314.5584412271571,0.9436753236814713,16.77,2195.1132975551577,0.1,0.0003,1,1,0.32517170587615013,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",1.8014670483996027,0.105968649905859,1.907435698305462
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,4,73,274,330.0,0.99,28.47,2468.249736564805,0.0,0.0,1,1,0.051667,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",3.4343434343434343,0.0,3.4343434343434343
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,5,74,264,569.1168824543144,1.707350647362943,33.0,2312.8242424242426,1.6,0.0,1,1,0.12353219643117816,105,Tahoe High Severity Fire,61857-Volcanic-105,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.167100241367974,0.9371244286996644,3.0456543932739093
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,6,75,254,229.7056274847714,0.6891168824543142,18.02,2244.84295227525,2.6,0.0,1,1,0.12632288498875988,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.9022652773749047,3.7729448605873763,6.530096874093536
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,7,76,244,102.42640687119285,0.3072792206135786,18.64,2238.8551502145924,0.9,0.0,1,1,0.1054403932825857,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",6.508738195854499,2.9289321881345245,9.437670383989023
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,8,77,234,409.70562748477147,1.2291168824543144,25.6,2070.0066406249994,0.0,0.0,1,1,0.08852955861742826,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)","Kinzel-Divers-Goodlow association, moderately steep (SPM)",2.1153399136527122,0.0,2.1153399136527122
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,9,78,224,144.8528137423857,0.43455844122715714,47.68,2154.5876677852348,0.8,0.0,1,1,0.025928980156401965,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",11.275813642378699,1.8409491661026447,13.116762808481342
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,10,79,214,384.8528137423857,1.1545584412271572,90.26,2204.2097274540215,4.0,0.0,2,2,0.03039771907357834,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",8.314867101743546,3.464527959059811,11.779395060803358
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,11,80,204,162.42640687119285,0.4872792206135786,125.0,2236.01304,5.5,0.0,2,2,0.039815,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",27.704854688859694,11.287163021387283,38.99201771024698
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,12,81,194,187.27922061357853,0.5618376618407356,158.37,2286.451790111764,5.4,0.0,2,2,0.014349670657493988,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",31.147787321101188,9.611317230511224,40.581117195491835
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,13,82,184,324.8528137423857,0.9745584412271572,19.11,2501.767660910518,0.0,0.0,1,1,0.043233704027930774,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.360043177199159,0.0,2.360043177199159
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,14,83,174,302.13203435596427,0.9063961030678928,184.47,2324.6996801647965,5.5,0.0,2,2,0.08053839929793591,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",22.837697481196567,6.067987253458026,28.905684734654592
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,15,84,164,272.13203435596427,0.8163961030678928,21.54,2287.2924791086352,0.0,0.0,1,1,0.08865837554475539,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)","Kinzel-Divers-Goodlow association, moderately steep (SPM)",2.9397494561538986,0.0,2.9397494561538986
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,16,85,154,349.70562748477147,1.0491168824543142,21.18,2524.182247403211,0.2,0.0,1,1,0.14043370622301327,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)","Kinzel-Divers-Goodlow association, steep (SPM)",2.478274864777254,0.19063652805978878,2.5735931288071487
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,17,86,144,471.8376618407358,1.4155129855222075,62.12,2422.5024146812625,0.2,0.0,1,1,0.15111462966023612,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",5.08649519548123,0.14129153320781196,5.227786728689042
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,18,87,134,1158.8225099390856,3.476467529817257,298.48,2396.677800857679,6.7,0.0,2,2,0.057673351525048704,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",9.607453460598176,1.927243658263706,11.505932288141528
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,19,88,124,1031.543289325507,3.0946298679765207,31.51,2457.0320533164077,0.2,0.0,1,1,0.21433348656716558,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.1956195596403623,0.06462808430488445,1.2602476439452466
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,20,89,114,294.8528137423857,0.8845584412271572,15.42,2514.4072632944226,0.4,0.0012,1,1,0.3764237349953131,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",2.1479643531117176,0.45220302170773,2.6001673748194474
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,21,90,104,539.1168824543144,1.6173506473629429,18.86,2520.3080593849413,0.2,0.0008,1,1,0.30244187421610347,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.4220787580912666,0.12365902244271886,1.5457377805339856
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,22,91,94,30.0,0.09,35.73,2523.1603694374476,22.3,0.0,1,1,0.13667,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",47.77777777777778,247.7777777777778,294.44444444444446
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,23,92,84,30.0,0.09,68.15,2494.294350696992,24.3,0.0,2,2,0.12333,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",90.0,270.0,360.0
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,24,93,74,1094.5584412271571,3.2836753236814715,422.46,2410.0345358140416,38.1,0.0597,2,3,0.11507319227303331,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",14.19141523034461,11.60285236644055,25.82472127753697
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,25,94,64,367.27922061357856,1.1018376618407357,455.87,2390.3026081997064,39.1,0.11090000000000001,2,3,0.12261022655783028,106,Tahoe Low Severity Fire,61786-Volcanic-106,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",45.106463248833705,35.48617128831786,80.59263453715155
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,26,95,54,349.70562748477147,1.0491168824543142,13.26,2179.3152337858223,1.9,0.0053,1,1,0.4811198899272027,118,Tahoe Moderate Severity Fire,61786-Volcanic-118,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",1.3344556964185215,1.8110470165679933,3.1455027129865147
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,27,96,44,1520.9545442950496,4.562863632885148,534.87,2317.0900405706057,45.8,2.7734,2,3,0.14945774417440744,106,Tahoe Low Severity Fire,61863-Volcanic-106,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",12.25107837918308,10.03755616755966,22.288634546742742
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,28,97,34,247.2792206135785,0.7418376618407355,553.39,2296.7884674461047,411.6,2.5927,2,3,0.10389075780036229,106,Tahoe Low Severity Fire,61863-Volcanic-106,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",77.10581835123952,554.8383712127655,631.944189564005
portland_CougarCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CougarCreek_SimFire,29,98,24,397.27922061357856,1.1918376618407358,591.28,2259.6759403328374,418.2,0.0004,2,3,0.0695409569817608,106,Tahoe Low Severity Fire,61863-Volcanic-106,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",50.426330635649194,350.88671334157226,401.31304397722147
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,1,38,164,881.5432893255071,2.644629867976521,27.36,1794.296052631579,10.3,0.0034,1,1,0.15694365555034578,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.7562494941986929,3.8946848951232687,4.650934389321962
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,2,39,154,1788.8225099390856,5.366467529817258,66.51,2628.2163584423397,0.6,0.0171,1,1,0.10313297054881425,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.5280070091618034,0.11180539091427831,1.639812400076082
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,3,40,144,372.42640687119285,1.1172792206135786,18.49,2546.975121687399,0.0,0.0,1,1,0.12024919647604654,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.058572250844246,0.0,2.058572250844246
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,4,41,134,2480.0714267493645,7.440214280248092,141.85,2370.219668664082,8.3,6.4858,1,1,0.16683452888875464,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",2.0429519134082197,1.1155592685058042,3.1585111819140237
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,5,42,124,277.2792206135785,0.8318376618407356,188.98,2204.678008254842,19.2,0.5648,2,2,0.14979247224158396,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",22.48034785852281,23.081426678269406,45.561774536792214
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,6,43,114,409.70562748477147,1.2291168824543144,22.09,2498.520597555455,1.8,0.001,1,1,0.158599017992538,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.1153399136527122,1.4644660940672622,3.5798060077199745
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,7,44,104,776.9848480983501,2.3309545442950506,26.9,2476.394795539033,1.5,0.0038,1,1,0.15748876161453393,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)","Kinzel-Divers-Goodlow association, steep (SPM)",1.3728281436598218,0.6435131923405415,1.9734404565109935
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,8,45,94,3162.7922061357854,9.488376618407356,147.76,2190.7800487276663,8.5,3.2744,1,1,0.16068822895481136,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",1.6441168629137417,0.8958329060747952,2.5399497689885373
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,9,46,84,284.5584412271571,0.8536753236814713,345.35,2182.88365426379,28.5,0.49210000000000004,2,2,0.09704388297780826,118,Tahoe Moderate Severity Fire,61826-Volcanic-118,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",40.99919375561033,33.385057772425554,74.38425152803588
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,10,47,74,416.98484809835,1.25095454429505,16.33,1762.2939375382732,21.3,0.0006,1,1,0.15015856666712696,118,Tahoe Moderate Severity Fire,61862-Volcanic-118,"Bull Run silt loam, 15 to 30 percent slopes (SPM)","Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.9592674693677503,17.02699758127757,17.98626505064532
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,11,48,64,1787.9393923933997,5.363818177180199,38.25,2102.2954248366013,0.2,0.0592,1,1,0.19387219622906052,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.7270939974423706,0.037286871663711314,0.7830243049379375
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,12,49,54,157.27922061357856,0.47183766184073567,54.87,1998.2649899763076,260.0,238.4334,1,1,0.38784110034373026,118,Tahoe Moderate Severity Fire,61862-Volcanic-118,"Bull Run silt loam, 15 to 30 percent slopes (SPM)","Bull Run silt loam, 15 to 30 percent slopes (SPM)",10.808802290397617,551.0369795104667,561.8457818008644
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,13,50,44,277.2792206135785,0.8318376618407356,406.48,2148.0972987600862,288.7,0.07490000000000001,2,3,0.06087336399996889,118,Tahoe Moderate Severity Fire,61826-Volcanic-118,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",48.80760016342385,347.0629105216863,395.8705106851102
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,14,51,34,392.13203435596427,1.1763961030678927,15.79,1649.4851171627615,25.8,0.0201,1,1,0.21313291408639332,106,Tahoe Low Severity Fire,61862-Volcanic-106,"Bull Run silt loam, 15 to 30 percent slopes (SPM)","Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.9350592008349389,21.93138852867402,22.866447729508955
portland_BearCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_BearCreek_SimFire,15,52,24,120.0,0.36,423.55,2127.626277889269,200.0,30.1037,2,3,0.05888666666666667,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",116.11111111111111,555.5555555555555,671.3888888888889
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,1,48,204,157.27922061357856,0.47183766184073567,14.96,1592.9024064171122,14.0,0.0031,1,1,0.04722377539880048,106,Tahoe Low Severity Fire,61862-Volcanic-106,"Bull Run silt loam, 15 to 30 percent slopes (SPM)","Bull Run silt loam, 15 to 30 percent slopes (SPM)",2.11937299811718,29.671221973640517,31.57865767194598
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,2,49,194,162.42640687119285,0.4872792206135786,16.31,1950.3966891477621,0.0,0.0001,1,1,0.12491206960993813,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",3.2835383334944823,0.0,3.2835383334944823
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,3,50,184,756.3961030678929,2.269188309203679,20.69,2100.8830352827454,0.0,0.0,1,1,0.11480539048490643,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.9254410449245388,0.0,0.9254410449245388
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,4,51,174,234.8528137423857,0.7045584412271572,16.31,2034.3966891477626,0.0,0.0,1,1,0.048091175169721626,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",2.2709258826183634,0.0,2.2709258826183634
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,5,52,164,446.98484809835,1.3409545442950501,31.45,2071.6607313195545,0.0,0.0,1,1,0.059575126889288295,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.162638556495255,0.0,2.162638556495255
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,6,53,154,187.27922061357856,0.5618376618407357,13.25,2110.944905660377,0.0,0.0,1,1,0.10400057364414661,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.4918229856880942,0.0,2.4918229856880942
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,7,54,144,199.7056274847714,0.5991168824543143,14.33,2171.808792742498,0.0,0.0,1,1,0.03510460165134861,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.503685080372247,0.0,2.503685080372247
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,8,55,134,144.8528137423857,0.43455844122715714,14.68,2186.241825613079,0.4,0.0,1,1,0.036605499793070796,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",3.6818983322052894,0.9204745830513223,4.602372915256611
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,9,56,124,741.8376618407358,2.225512985522207,66.35,2155.467972871138,0.4,0.0,1,1,0.05211866712004325,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",3.145342240435178,0.1797338423105816,3.3250760827457593
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,10,57,114,222.42640687119285,0.6672792206135786,85.04,2142.736241768579,0.4,0.0,2,2,0.030136302173128522,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",13.487607169490897,0.5994492075329287,13.937194075140594
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,11,58,104,1079.116882454314,3.237350647362942,168.73,2081.971018787412,0.4,0.0,2,2,0.04350611420056766,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",5.220318044252105,0.1235578235325942,5.3438758677847
portland_CampCreek_SimFire_Norse.202010.cl532.chn_cs140,Norse.202010.cl532.chncs140,portland_CampCreek_SimFire,12,59,94,127.27922061357857,0.3818376618407357,193.89,2074.178245396875,0.4,0.0,2,2,0.043605,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",50.80693168525563,1.047565601757848,51.85449728701348
