ProjectName,Watershed,Scenario,Climate,ClimStation,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Width,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,5,192,764,1321.248917,3.96374675,79.15,2551.061276,0,0.0002,1,1,0.058657684,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,2.447179553,0,2.447179553
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,6,193,754,1490.954544,4.472863633,161.7,2656.459988,0.5,0.1192,1,1,0.094094491,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,4.516122479,0.11178521,4.627907689
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,7,194,744,2932.203461,8.796610383,323.34,2448.771695,34.9,22.3085,2,2,0.135981389,106,Tahoe Low Severity Fire,61857-Volcanic-106,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,4.263005677,3.967437283,8.23044296
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,8,195,734,561.8376618,1.685512986,15.27,2043.035363,0.6,0.0737,1,1,0.267751509,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,0.889936781,0.355974712,1.186582374
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,9,196,724,559.7056275,1.679116882,20.22,2099.661721,0.3,0.0439,1,1,0.263674451,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,1.191102312,0.178665347,1.369767658
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,10,197,714,150,0.45,20.71,2396.460647,24.6,0.1183,1,1,0.4866675,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,5.333333333,54.66666667,60
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,11,198,704,252.4264069,0.757279221,12.54,2574.729665,1.2,0.1275,1,1,0.450805603,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,1.980775332,1.584620266,3.697447287
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,12,199,694,1056.396103,3.169188309,25.22,2590.996828,0,0.0397,1,1,0.19973271,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,0.946614624,0,0.978168445
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,13,200,684,471.8376618,1.415512986,14.09,2580.745209,0,0.002,1,1,0.180063854,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.200978032,0,1.271623799
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,14,201,674,667.2792206,2.001837662,53.17,2651.757382,0,0,1,1,0.048620093,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,3.396878843,0,3.396878843
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,15,202,664,282.4264069,0.847279221,21.54,2714.937326,0,0,1,1,0.052182442,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,3.304695703,0,3.304695703
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,16,203,654,60,0.18,81.73,2669.579714,0.1,0,1,1,0.001,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,58.33333333,0.555555556,58.33333333
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,17,204,644,409.7056275,1.229116882,34.42,2570.095293,0,0,1,1,0.019468908,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,3.417087553,0,3.49844678
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,18,205,634,374.5584412,1.123675324,20.29,2346.760966,0,0.0026,1,1,0.159060572,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,2.046854595,0,2.046854595
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,19,206,624,234.8528137,0.704558441,12.53,2378.228252,0.1,0.0019,1,1,0.173244614,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.987060147,0.141932868,2.128993015
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,20,207,614,332.1320344,0.996396103,18.93,2384.670893,0.1,0.0061,1,1,0.183215938,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,2.107595557,0.100361693,2.308318944
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,21,208,604,529.7056275,1.589116882,44.03,2382.157166,0.2,0.0023,1,1,0.096495097,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,3.146401662,0.125856066,3.272257728
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,22,209,594,222.4264069,0.667279221,68.86,2364.78754,0.2,0,2,2,0.041051229,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,11.53939725,0.299724604,11.98898415
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,23,210,584,971.5432893,2.914629868,45.82,2399.128765,1.9,0.0127,1,1,0.117408641,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.784103037,0.651883802,2.435986839
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,24,211,574,474.8528137,1.424558441,124.76,2376.929545,2.1,0,2,2,0.039323741,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,9.897803833,1.474140996,11.37194483
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,25,212,564,302.1320344,0.906396103,21.54,2393.152739,1.2,0,1,1,0.047694703,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,2.427194901,1.323924492,3.751119393
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,26,213,554,252.4264069,0.757279221,15.69,2409.630338,0.3,0,1,1,0.107547574,120,Tahoe Shrub Moderate Severity Fire,61784-Volcanic-120,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,2.24487871,0.396155066,2.641033777
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,27,214,544,1601.543289,4.804629868,82.33,2378.436414,6,0.0015,1,1,0.05755226,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.894006458,1.248795467,3.121988668
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,28,215,534,296.9848481,0.890954544,105.52,2379.189348,6.3,0.0005,1,1,0.052246667,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,13.01974391,7.071067812,20.09081172
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,29,216,524,127.2792206,0.381837662,136.8,2381.659795,7.7,0,2,2,0.033,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,39.28371007,20.16563783,59.4493479
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,30,217,514,289.7056275,0.869116882,279.89,2372.400443,9,0,2,2,0.020208645,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,35.78344942,10.35533906,46.13878848
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,31,218,504,42.42640687,0.127279221,321.25,2391.675829,8.1,0,2,3,0.001,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,283.6283867,63.63961031,347.267997
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,32,219,494,704.5584412,2.113675324,32.2,2335.951553,0.7,0.0128,1,1,0.157972936,106,Tahoe Low Severity Fire,61785-Volcanic-106,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.703194412,0.331176691,1.987060147
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,33,220,484,354.8528137,1.064558441,357.84,2390.897999,8.3,0,2,3,0.00728276,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,37.7621354,7.796659797,45.65273086
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,34,221,474,1086.396103,3.259188309,44.21,2613.956571,0.4,0.0007,1,1,0.086724934,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,1.687536736,0.122729944,1.779584194
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,35,222,464,162.4264069,0.487279221,406.49,2418.772049,8.7,0,2,3,0.015879069,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,95.01739053,17.85423969,112.6664091
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,36,223,454,284.5584412,0.853675324,498.54,2465.942472,7.7,0,2,3,0.001752069,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,68.05866163,9.019822626,77.07848426
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,37,224,444,851.5432893,2.554629868,34.2,2559.023977,0.1,0,1,1,0.072905101,106,Tahoe Low Severity Fire,61784-Volcanic-106,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.644073786,0.039144614,1.6832184
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,38,225,434,517.2792206,1.551837662,43.61,2707.651685,0.2,0,1,1,0.021240777,118,Tahoe Moderate Severity Fire,61880,Water,Default,3.608624882,0.12887946,3.801944073
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,39,226,424,1133.969696,3.401909089,126.52,2665.883022,0.3,0,1,1,0.021186043,118,Tahoe Moderate Severity Fire,61768-Volcanic-118,"Cryofibrists, nearly level (GRV-SIL)",Default,4.732636758,0.088185778,4.820822536
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,40,227,414,519.411255,1.558233765,655.32,2515.34046,16.7,7.0936,2,3,0.084470044,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,49.92832382,10.71726231,60.64558613
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,41,228,404,701.5432893,2.104629868,702.03,2522.620885,58.9,25.2206,2,3,0.111920677,106,Tahoe Low Severity Fire,61785-Volcanic-106,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,39.62692028,27.98591852,67.6128388
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,42,229,394,264.8528137,0.794558441,23.16,2633.175734,10.6,0.0261,1,1,0.227305886,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,3.649825928,13.34074305,16.99056897
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,43,230,384,132.4264069,0.397279221,732.15,2526.801161,72.5,0.1697,2,3,0.04075945,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,218.9895557,182.4912964,401.2291399
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,44,231,374,452.1320344,1.356396103,25.79,2642.03102,2.4,0.034,1,1,0.15887532,105,Tahoe High Severity Fire,61784-Volcanic-105,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,2.138018528,1.769394644,3.907413172
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,45,232,364,252.4264069,0.757279221,12.36,2652.559871,7.1,0.0148,1,1,0.219894993,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.980775332,9.375669907,11.48849693
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,46,233,354,277.2792206,0.831837662,42.76,2640.748597,10.4,0.7661,1,1,0.277381647,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,6.010788197,12.50243945,18.51322765
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,47,234,344,240,0.72,792.59,2535.132919,140.4,0.0243,2,3,0.037144286,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,130.1388889,195,325.1388889
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,48,235,334,204.8528137,0.614558441,13.88,2636.883285,34.2,0.0242,1,1,0.259830992,105,Tahoe High Severity Fire,61785-Volcanic-105,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,2.766213733,55.64971157,58.41592531
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,49,236,324,482.1320344,1.446396103,862.01,2538.659053,308.3,0.9686,2,3,0.058943998,118,Tahoe Moderate Severity Fire,61829-Volcanic-118,"Rock outcrop-Rubble land complex, very steep (UWB)",Default,69.7595906,213.1504637,282.9100543
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,50,237,314,814.2640687,2.442792206,958.67,2561.827501,692.2,2.2293,2,3,0.05280947,106,Tahoe Low Severity Fire,61829-Volcanic-106,"Rock outcrop-Rubble land complex, very steep (UWB)",Default,45.68542495,283.3642576,329.0496826
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,51,238,304,127.2792206,0.381837662,13.24,2564.495468,2.6,0.1362,1,1,0.58572,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,4.190262407,6.809176411,10.99943882
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,52,239,294,572.1320344,1.716396103,24.63,2740.967113,1.4,0.1652,1,1,0.285669284,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,1.806109903,0.815662537,2.62177244
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,53,240,284,459.411255,1.378233765,43.14,2692.653454,5.7,1.7252,1,1,0.337458089,118,Tahoe Moderate Severity Fire,61785-Volcanic-118,"Kinzel-Divers-Goodlow association, steep (SPM)",Default,3.845501493,4.13572802,7.981229513
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,54,241,274,659.1168825,1.977350647,1064.67,2574.966468,936.2,16.6182,2,3,0.076843473,106,Tahoe Low Severity Fire,61829-Volcanic-106,"Rock outcrop-Rubble land complex, very steep (UWB)",Default,62.40673609,473.4618017,535.9191105
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,55,242,264,344.5584412,1.033675324,11.82,2605.092217,11.2,0.0878,1,1,0.361695283,118,Tahoe Moderate Severity Fire,61829-Volcanic-118,"Rock outcrop-Rubble land complex, very steep (UWB)",Default,1.160906111,10.8351237,11.99602981
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,56,243,254,144.8528137,0.434558441,1082.91,2575.246345,980.2,6.558,2,3,0.07203384,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,288.1085445,2255.622966,2543.73151
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,57,244,244,132.4264069,0.397279221,1101.95,2574.869804,1018,15.6997,2,3,0.083523076,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,320.4295453,2562.429513,2882.859059
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,58,245,234,296.9848481,0.890954544,10.83,2647.105263,21.3,0.09,1,1,0.400693333,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,1.571348403,23.90694355,25.36605279
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,59,246,224,247.2792206,0.741837662,1134.88,2574.501824,1222.9,9.722,2,3,0.08336056,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,176.3188993,1648.473868,1824.792768
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,60,247,214,272.1320344,0.816396103,1172.03,2568.18078,1322.9,24.8394,2,3,0.106374966,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,165.1159278,1620.414398,1785.530326
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,61,248,204,893.9696962,2.681909089,25.11,2584.914377,0.9,0.5064,1,1,0.375437103,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,1.11860615,0.335581845,1.416901123
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,62,249,194,983.9696962,2.951909089,1267.9,2548.571583,2131.6,28.1141,2,3,0.072134769,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,48.78199012,722.1089593,770.8909495
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,63,250,184,42.42640687,0.127279221,1289.02,2541.165203,2245.9,168.5083,2,3,0.04243,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,1147.084334,17645.45689,18792.54122
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,64,251,174,2293.675324,6.881025971,71.06,2549.170842,34.1,3.6321,1,1,0.224909751,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,1.133551891,4.955656343,6.089208234
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,65,252,164,774.8528137,2.324558441,29.24,2809.680575,1,0.0276,1,1,0.174949917,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.677737987,0.430189227,2.107927215
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,66,253,154,572.1320344,1.716396103,24.63,2722.735282,0.1,0.0107,1,1,0.173787496,118,Tahoe Moderate Severity Fire,61784-Volcanic-118,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",Default,1.864371513,0.05826161,1.864371513
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,67,254,144,866.9848481,2.600954544,79.51,2630.079613,14.8,1.3631,1,1,0.194768531,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,3.806294893,5.690218629,9.496513522
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,68,255,134,392.1320344,1.176396103,12.19,2276.527482,1.4,0.0523,1,1,0.290551981,118,Tahoe Moderate Severity Fire,61857-Volcanic-118,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",Default,1.105069965,1.190075347,2.380150693
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,69,256,124,277.2792206,0.831837662,95.18,2563.198361,28.5,12.0268,2,2,0.451441908,118,Tahoe Moderate Severity Fire,61858-Volcanic-118,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,13.94502862,34.26149273,48.20652134
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,70,257,114,157.2792206,0.471837662,166.27,2557.154929,3850.9,3789.2085,2,2,0.236459318,106,Tahoe Low Severity Fire,61858-Volcanic-106,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,41.11583616,8161.493478,8202.609315
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,71,258,104,439.7056275,1.319116882,1482.38,2533.217569,6189,59.7214,2,3,0.10916775,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,127.2821251,4691.775295,4819.05742
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,72,259,84,162.4264069,0.487279221,19.55,2051.873146,33.2,0.2084,1,1,0.646246547,118,Tahoe Moderate Severity Fire,61826-Volcanic-118,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,3.899201771,68.13342042,72.23784334
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,73,260,74,354.8528137,1.064558441,1529.41,2516.466003,6481.6,210.0532,2,3,0.107742837,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,161.7572069,6088.533752,6250.290959
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,74,261,64,307.2792206,0.921837662,14.7,1947.37415,10.5,0.1273,1,1,0.356643014,118,Tahoe Moderate Severity Fire,61824-Volcanic-118,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",Default,1.410226609,11.39029184,12.80051845
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,75,262,54,886.6904756,2.660071427,1589.02,2487.952751,6778.5,46.4109,2,3,0.077514352,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,66.4643807,2548.239845,2614.741819
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,76,263,44,259.7056275,0.779116882,1916.73,2479.289415,5597,322.2533,2,3,0.032877194,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,275.4400589,7183.774509,7459.214568
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,77,264,34,162.4264069,0.487279221,1969.23,2460.43162,5307.4,1.1799,2,3,0.033742788,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,449.4343094,10891.90709,11341.3414
portland_NorthFork_SimFire_Norse.202203.cl532.chn_cs140,NorthFork,SimFire_Norse,CLIGEN,Headworks,78,265,24,404.5584412,1.213675324,2021.07,2440.056079,5568.5,261.6364,2,3,0.050758989,106,Tahoe Low Severity Fire,61826-Volcanic-106,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",Default,183.8218143,4588.129866,4771.95168
portland_SouthFork_CurCond.202203.cl532.chn_cs160,SouthFork,CurCond,CLIGEN,Headworks,1,370,1604,234.8528137,0.704558441,20.27,1565.28071,0,0.018,1,1,0.471599798,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",Default,2.128993015,0,2.128993015
portland_SouthFork_CurCond.202203.cl532.chn_cs160,SouthFork,CurCond,CLIGEN,Headworks,2,371,1594,734.5584412,2.203675324,27.07,1633.180643,0,0.0066,1,1,0.305087279,102,Tahoe Old Forest,61718-Volcanic-102,Rubble land (FRAG),Default,0.998332185,0,0.998332185
