ProjectName,Scenario,Watershed,WeppID,TopazID,Landuse,Soil,Length (m),Hillslope Area (ha),Runoff (mm),Soil Loss (kg/ha),Sediment Deposition (kg/ha),Sediment Yield (kg/ha),Width (m),Slope,LanduseDesc,SoilDesc,"Solub. React. P (kg/ha,3)","Particulate P (kg/ha,3)","Total P (kg/ha,3)",Particle Class 1 Fraction,Particle Class 2 Fraction,Particle Class 3 Fraction,Particle Class 4 Fraction,Particle Class 5 Fraction,Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (kg/ha)
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,10,63,110,61858-Volcanic-110-h_moderate,50.0,0.45,65.32444444444444,0.022222222222222223,0.0,0.022222222222222223,90.0,0.11314,Tahoe Prescribed Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.06666666666666667,0.0,0.06666666666666667,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.007015555555555557
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,11,71,110,61857-Volcanic-110-h_low,360.59720500020387,17.19,66.86148923792904,0.19953461314717857,0.0,0.19953461314717857,476.7091858072023,0.1271666408502481,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.08435136707388015,0.0,0.08435136707388015,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.06299307737056428
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,12,72,110,61858-Volcanic-110-h_low,58.586230880710595,1.17,68.27435897435898,0.0,0.0,0.0,199.70562748477138,0.19245,Tahoe Prescribed Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,13,73,110,61858-Volcanic-110-h_low,36.053065157360365,0.72,61.25416666666667,0.0,0.0,0.0,199.70562748477138,0.1901595670995671,Tahoe Prescribed Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,14,81,110,61857-Volcanic-110-h_low,441.9568593013611,16.11,73.59404096834264,0.8181253879577902,0.0,0.8181253879577902,364.51521593004463,0.14624803654747665,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.08317815021725637,0.0006207324643078833,0.08441961514587214,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.2582821849782744
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,15,82,110,61858-Volcanic-110-h_low,38.57142857142857,0.81,64.87654320987654,0.0,0.0,0.0,210.0,0.16990208333333334,Tahoe Prescribed Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,16,83,110,61858-Volcanic-110-h_low,21.428571428571427,0.45,63.59777777777778,0.0,0.0,0.0,210.0,0.16774353194453095,Tahoe Prescribed Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.08888888888888889,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,17,91,110,61825-Volcanic-110-h_moderate,468.99612086382314,9.99,127.9024024024024,56.71571571571572,0.0,56.71471471471472,213.00815839584905,0.2154063585860916,Tahoe Prescribed Fire,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",0.06106106106106106,0.05705705705705705,0.1181181181181181,0.031,0.269,0.211,0.274,0.215,0.3633,20.604455855855857
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,18,92,110,61825-Volcanic-110-h_Rhododendron_Formation,435.0,5.22,120.16283524904215,15.327586206896553,0.0,15.327586206896553,120.0,0.282238639658718,Tahoe Prescribed Fire,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",0.05363984674329503,0.015325670498084292,0.06896551724137931,0.031,0.269,0.211,0.274,0.215,0.3633,5.568512068965518
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,19,102,110,61862-Volcanic-110-h_moderate,79.66677142290611,2.25,138.2128888888889,0.0,0.0,0.0,282.42640687119285,0.25477074955938017,Tahoe Prescribed Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.06222222222222223,0.0,0.06222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,20,103,110,61862-Volcanic-110-h_low,15.933354284581222,0.45,66.26222222222222,0.0,0.0,0.0,282.42640687119285,0.16345596649126812,Tahoe Prescribed Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,21,111,110,61857-Volcanic-110-h_low,483.4345351043643,10.8,70.84472222222222,3.3305555555555553,0.0,3.341666666666667,223.40149939160816,0.14735030912318967,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.08333333333333333,0.0037037037037037034,0.08611111111111111,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,1.054964166666667
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,22,113,110,61858-Volcanic-110-h_low,5.41953143270378,0.36,43.46944444444444,0.0,0.0,0.0,664.2640687119285,0.1398704588898084,Tahoe Prescribed Fire,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)",0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,23,121,110,61857-Volcanic-110-h_moderate,532.1736531179367,14.67,215.6482617586912,531.7321063394684,0.0,531.7300613496932,275.66189934526756,0.20121786622165783,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.06680299931833675,0.5316973415132924,0.5985003408316292,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,167.86718036809816
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,24,122,110,61825-Volcanic-110-h_moderate,177.00665018787785,12.6,77.39055555555555,6.023809523809525,0.0,6.023809523809525,711.8376618407358,0.22424143484903605,Tahoe Prescribed Fire,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",0.0634920634920635,0.006349206349206349,0.06984126984126984,0.031,0.269,0.212,0.274,0.215,0.36360000000000003,2.1902571428571433
portland_FivemileCreek_PrescFireS.202010.chn_cs140,cs140,portland_FivemileCreek_PrescFireS.202010.chn,25,123,110,61862-Volcanic-110-h_Rhododendron_Formation,48.04466219385256,3.42,107.39970760233918,0.0,0.0,0.0,711.8376618407358,0.207057263944684,Tahoe Prescribed Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.058479532163742694,0.0,0.058479532163742694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,1,22,110,61863-Volcanic-110-h_low,104.20882304405376,4.14,111.46714975845411,0.0,0.0,0.0,397.27922061357856,0.2071003150932365,Tahoe Prescribed Fire,"Bull Run silt loam, 30 to 60 percent slopes (SPM)",0.07004830917874397,0.0,0.07004830917874397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,2,23,110,61862-Volcanic-110-h_low,54.36982071863674,2.16,112.22685185185185,0.0,0.0,0.0,397.27922061357856,0.18606741199447302,Tahoe Prescribed Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.06944444444444443,0.0,0.06944444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,3,32,110,61863-Volcanic-110-h_low,145.58441227157113,3.6,145.3322222222222,4.916666666666666,0.0,4.916666666666666,247.2792206135785,0.3319700726052744,Tahoe Prescribed Fire,"Bull Run silt loam, 30 to 60 percent slopes (SPM)",0.07222222222222223,0.005555555555555556,0.07777777777777778,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,2.4248999999999996
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,4,33,110,61863-Volcanic-110-h_low,109.18830920367834,2.7,144.70518518518517,0.0,0.0,0.0,247.2792206135785,0.2572547852547815,Tahoe Prescribed Fire,"Bull Run silt loam, 30 to 60 percent slopes (SPM)",0.07037037037037036,0.0,0.07037037037037036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,5,42,110,61786-Volcanic-110-h_high,191.72170601268974,29.16,88.9136145404664,0.8155006858710563,0.0,0.8155006858710563,1520.9545442950496,0.387970620457042,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.07133058984910837,0.0006858710562414267,0.0723593964334705,0.039,0.356,0.27,0.236,0.099,0.476,0.38817832647462275
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,6,43,110,61862-Volcanic-110-h_high,238.4686651947962,36.27,203.67777777777775,2.7987317342156053,0.0,2.7987317342156053,1520.9545442950496,0.3239639065947634,Tahoe Prescribed Fire,"Bull Run silt loam, 15 to 30 percent slopes (SPM)",0.06368899917287013,0.0027570995312930797,0.06644609870416322,0.041,0.367,0.284,0.227,0.081,0.49319999999999997,1.3803344913151365
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,7,51,110,61857-Volcanic-110-h_low,364.36948755482587,10.89,112.10027548209366,12.081726354453625,0.0,12.085399449035814,298.87244601845003,0.1522091053370297,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.10376492194674011,0.011937557392102846,0.11570247933884296,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,3.8153606060606067
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,8,52,110,61786-Volcanic-110-h_high,5.147186257614296,0.18,106.41111111111111,0.0,0.0,0.0,349.70562748477147,0.52333,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.05555555555555556,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,9,53,110,61857-Volcanic-110-h_low,61.766235091371556,2.16,119.81435185185184,0.8333333333333333,0.0,0.8333333333333333,349.70562748477147,0.43758208605219817,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.09722222222222221,0.0,0.09722222222222221,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.26308333333333334
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,10,62,110,61786-Volcanic-110-h_high,272.00014156288654,9.99,110.11401401401402,9.971971971971973,0.0,9.971971971971973,367.27922061357856,0.40823800984703384,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.08108108108108109,0.01001001001001001,0.09109109109109109,0.039,0.356,0.27,0.236,0.099,0.476,4.746658658658659
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,11,63,110,61786-Volcanic-110-h_high,178.88297598279925,6.57,92.59086757990868,3.6149162861491626,0.0,3.6149162861491626,367.27922061357856,0.4831347698099841,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.0791476407914764,0.0030441400304414,0.08371385083713852,0.039,0.356,0.27,0.236,0.099,0.476,1.7207001522070013
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,12,72,110,61786-Volcanic-110-h_high,268.8755473577523,29.43,158.05212368331635,21.66123003737683,0.0,21.66123003737683,1094.5584412271571,0.5042099775060865,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.09106354060482501,0.021746517159361198,0.11247026843357119,0.039,0.356,0.27,0.236,0.099,0.476,10.31074549779137
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,13,73,110,61786-Volcanic-110-h_high,239.27456966699057,26.19,149.80576555937378,5.478808705612829,0.0,5.478808705612829,1094.5584412271571,0.2890582702573216,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.09087437953417334,0.005345551737304315,0.09660175639557082,0.039,0.356,0.27,0.236,0.099,0.476,2.607912943871707
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,14,82,110,61786-Volcanic-110-h_moderate,300.0,0.9,191.01444444444445,9.177777777777777,0.0,9.177777777777777,30.0,0.259275,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.09999999999999999,0.011111111111111112,0.11111111111111112,0.039,0.356,0.27,0.236,0.099,0.476,4.368622222222221
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,15,92,110,61786-Volcanic-110-h_high,480.0,1.44,217.9638888888889,144.40972222222223,0.0,144.40972222222223,30.0,0.4241371428571428,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.09722222222222224,0.14583333333333334,0.24305555555555555,0.039,0.356,0.27,0.236,0.099,0.476,68.73902777777778
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,16,101,110,61785-Volcanic-110-h_low,454.1780330222541,10.17,181.76450344149458,1.4090462143559488,0.0,1.4090462143559488,223.92100146996066,0.2153424192647199,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11602753195673549,0.0009832841691248771,0.11799410029498525,0.039,0.356,0.27,0.236,0.099,0.476,0.6707059980334316
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,17,102,110,61857-Volcanic-110-h_low,101.83320498157896,5.49,181.64389799635703,0.0,0.0,0.0,539.1168824543144,0.24004874447013538,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12386156648451731,0.0,0.12386156648451731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,18,103,110,61785-Volcanic-110-h_low,58.428888104184644,3.15,139.79238095238094,0.0,0.0,0.0,539.1168824543144,0.22801172294915062,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,19,111,110,61785-Volcanic-110-h_low,360.18666666666667,10.53,183.7017094017094,2.4007597340930675,0.0,2.4007597340930675,292.3484119345525,0.23000971438792878,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11490978157644825,0.002849002849002849,0.11680911680911682,0.039,0.356,0.27,0.236,0.099,0.476,1.1427616334283002
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,20,112,110,61857-Volcanic-110-h_low,97.6758526888697,2.88,192.296875,0.03125,0.0,0.03125,294.8528137423857,0.35314353006437915,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12152777777777778,0.0,0.125,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.009865625000000001
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,21,113,110,61857-Volcanic-110-h_low,67.15214872359792,1.98,187.92323232323233,0.0,0.0,0.0,294.8528137423857,0.3517935487583172,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12121212121212122,0.0,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,22,121,110,61838-Volcanic-110-h_low,213.17220543806647,11.16,156.9439964157706,0.0,0.0,0.0,523.5204081632653,0.2235569840319842,Tahoe Prescribed Fire,"Talapus-Lastance association, steep (SPM)",0.11917562724014337,0.0,0.11917562724014337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,23,122,110,61785-Volcanic-110-h_low,79.39560156855053,8.19,172.04981684981686,0.0,0.0,0.0,1031.543289325507,0.23759852382346774,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11111111111111112,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,24,123,110,61785-Volcanic-110-h_low,116.91220450753595,12.06,140.21815920398012,0.0,0.0,0.0,1031.543289325507,0.2197567650410948,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11276948590381426,0.0,0.11276948590381426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,25,132,110,61786-Volcanic-110-h_moderate,270.2743494484445,31.32,196.75280970625798,0.9744572158365261,0.0,0.9744572158365261,1158.8225099390856,0.2578520520835563,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.10568326947637292,0.0009578544061302681,0.10664112388250319,0.039,0.356,0.27,0.236,0.099,0.476,0.4638416347381864
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,26,133,110,61786-Volcanic-110-h_high,175.52299705559903,20.34,132.99587020648968,0.0,0.0,0.0,1158.8225099390856,0.33937347320539846,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.09882005899705014,0.0,0.09882005899705014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,27,142,110,61785-Volcanic-110-h_low,129.70562748477138,6.12,143.65081699346405,0.0,0.0,0.0,471.8376618407358,0.17205493327694132,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11437908496732026,0.0,0.11437908496732026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,28,143,110,61857-Volcanic-110-h_low,280.3930476509028,13.23,159.4880574452003,0.005291005291005292,0.0,0.005291005291005292,471.8376618407358,0.12243008632353068,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11564625850340136,0.0,0.11564625850340136,0.037,0.201,0.259,0.321,0.182,0.31570000000000004,0.0016703703703703707
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,29,151,110,61785-Volcanic-110-h_low,155.58139534883722,10.08,177.52857142857144,0.0,0.0,0.0,647.8923766816143,0.25204779228386165,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11904761904761904,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,30,152,110,61785-Volcanic-110-h_low,316.5519548432792,11.07,140.07118337850045,0.3224932249322493,0.0,0.3224932249322493,349.70562748477147,0.16793051878084886,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11743450767841011,0.0,0.11833785004516711,0.039,0.356,0.27,0.236,0.099,0.476,0.15350677506775065
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,31,161,110,61785-Volcanic-110-h_low,268.7865168539326,17.46,167.7237113402062,0.0,0.0,0.0,649.5861550037622,0.20079350248287256,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.10423825887743414,0.0,0.10423825887743414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,32,162,110,61785-Volcanic-110-h_low,102.52376228336722,2.79,136.87025089605734,0.0,0.0,0.0,272.13203435596427,0.20077657091750845,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, steep (SPM)",0.11827956989247312,0.0,0.11827956989247312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,33,163,110,61784-Volcanic-110-h_low,46.301053934423905,1.26,91.04523809523809,0.0,0.0,0.0,272.13203435596427,0.12788066261474984,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.11904761904761904,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,34,172,110,61786-Volcanic-110-h_low,56.59777201861758,1.71,102.29883040935673,0.0,0.0,0.0,302.13203435596427,0.13083241223142109,Tahoe Prescribed Fire,"Kinzel-Lastance-Rubble land association, very steep (SPM)",0.1286549707602339,0.0,0.1286549707602339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,35,173,110,61857-Volcanic-110-h_low,172.77214616209577,5.22,167.8595785440613,0.0,0.0,0.0,302.13203435596427,0.1964938842551206,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12452107279693488,0.0,0.12452107279693488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,36,181,110,61857-Volcanic-110-h_low,275.38613247245394,12.42,160.6159420289855,0.0,0.0,0.0,451.00310202592846,0.12063978777058848,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11835748792270531,0.0,0.11835748792270531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,37,182,110,61857-Volcanic-110-h_low,141.29475891318444,4.59,144.91089324618736,0.0,0.0,0.0,324.8528137423857,0.12189708915558055,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11546840958605666,0.0,0.11546840958605666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,38,183,101,61857-Volcanic-101-h_low,63.7211657843773,2.07,206.28019323671498,0.7487922705314011,0.0,0.7487922705314011,324.8528137423857,0.08142834226884425,Tahoe Sod Grass,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11594202898550725,0.0,0.11594202898550725,0.064,0.345,0.418,0.11,0.063,0.5344,0.40015458937198073
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,39,192,110,61857-Volcanic-110-h_low,148.97541707292396,2.79,126.74121863799283,0.0,0.0,0.0,187.27922061357853,0.04843687041065203,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11469534050179211,0.0,0.11469534050179211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,40,193,110,61857-Volcanic-110-h_low,110.53014815087907,2.07,145.26328502415458,0.0,0.0,0.0,187.27922061357853,0.17435139852943038,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.12560386473429952,0.0,0.12560386473429952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,41,202,110,61857-Volcanic-110-h_low,16.622912813315818,0.27,74.25555555555556,0.0,0.0,0.0,162.42640687119285,0.05682000000000001,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,42,203,110,61857-Volcanic-110-h_low,88.65553500435102,1.44,128.34583333333333,0.0,0.0,0.0,162.42640687119285,0.0610938886171986,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11111111111111112,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,43,212,110,61857-Volcanic-110-h_low,119.266374990634,4.59,123.81699346405229,0.0,0.0,0.0,384.8528137423857,0.08766317740102685,Tahoe Prescribed Fire,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.11764705882352942,0.0,0.11764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
portland_CougarCreek_PrescFireS.202010.chn_cs140,cs140,portland_CougarCreek_PrescFireS.202010.chn,44,213,110,61784-Volcanic-110-h_low,516.8209582927474,19.89,176.70397184514832,0.2714932126696833,0.0,0.2714932126696833,384.8528137423857,0.1854058988216503,Tahoe Prescribed Fire,"Kinzel-Divers-Goodlow association, moderately steep (SPM)",0.10356963298139768,0.0005027652086475615,0.10356963298139768,0.039,0.356,0.27,0.236,0.099,0.476,0.12923076923076923
